  -1.7410040e+00	  -2.0021397e+00	  -1.9280789e+00	
   5.2458616e+00	  -1.6371707e-01	  -2.3839615e+01	
  -4.3389118e+00	  -1.0077283e+00	   9.5067089e+00	
  -2.7218975e+00	  -1.2133875e+00	   6.0592468e+00	
  -2.7749670e+00	   7.9459459e-02	   6.5586141e+00	
   2.0360529e+00	   2.6768001e+00	   6.8604542e+00	
  -5.1273125e+00	  -1.1316541e+00	   1.4096450e+01	
  -3.9946208e+00	   1.4258540e+00	   7.8706972e+00	
   2.7380953e-01	  -1.9323961e+00	  -1.2076519e+01	
  -3.5115071e+00	  -8.7437135e-01	   6.7917041e+00	
   1.9844358e+00	  -3.7878195e+00	  -3.6752343e+01	
   5.4394707e+00	   2.1799586e+00	   8.5583292e-01	
  -1.0394193e+00	   2.2809320e-01	  -1.5864623e-01	
  -5.4396169e+00	  -1.1340407e+00	   1.7606951e+01	
  -4.4403837e-01	   3.3798536e-02	  -2.0678571e+00	
   3.7043027e+00	  -4.2901830e+00	  -5.0333613e+01	
   5.5734928e+00	   9.6021463e-01	  -1.0422835e+01	
  -4.4650810e+00	   1.3561615e+00	   1.0829928e+01	
  -1.1048032e+00	  -1.5942191e+00	  -4.0288707e+00	
   1.3378877e+00	  -2.7186869e+00	  -2.3724636e+01	
  -3.9459848e+00	  -1.3417026e+00	   8.8933318e+00	
   2.1669180e+00	  -4.6296402e+00	  -4.0490347e+01	
  -2.3297387e-02	  -3.2054242e+00	  -1.6963410e+01	
  -9.1210689e-01	  -3.8165136e+00	  -1.1501284e+01	
   5.8452118e+00	   1.9284050e+00	   5.5185394e-01	
  -7.0118233e-01	   2.2415050e+00	   7.5642754e+00	
   3.4464936e+00	  -4.9969952e+00	  -5.6294225e+01	
   5.4958207e-01	   1.6585927e+00	   5.4980944e-01	
   4.3169546e+00	   4.4985294e+00	   2.3839003e+01	
   4.8594211e+00	   1.6397617e+00	  -3.4454167e+00	
   3.4292924e+00	  -4.7551125e+00	  -5.3790409e+01	
   4.5741749e+00	  -4.4977054e+00	  -6.2979768e+01	
  -4.8210121e+00	  -7.7403161e-01	   1.4263841e+01	
  -3.2909304e+00	  -3.5567665e+00	   7.9909787e+00	
   1.7979642e+00	  -1.6748227e+00	  -1.8304434e+01	
  -3.3944665e-01	  -2.2213338e+00	  -1.1582939e+01	
   2.4198589e+00	   4.6957383e+00	   2.0806179e+01	
  -4.2234886e+00	  -2.3418003e+00	   1.4483178e+01	
  -3.5892964e+00	  -9.6134590e-01	   7.0830198e+00	
  -1.4779497e+00	  -2.3177143e+00	  -2.7541636e+00	
  -2.0089150e+00	   2.8036697e+00	   8.2904509e+00	
  -1.8292057e+00	   2.1038010e+00	   4.7887026e+00	
   1.3472346e+00	   2.5762010e+00	   7.6868422e+00	
   7.3497481e-02	  -2.6536652e+00	  -1.5149781e+01	
  -2.9355358e+00	  -7.2768510e-01	   4.9702636e+00	
   5.9155362e+00	  -3.4528196e+00	  -6.1281671e+01	
   4.0433497e-01	  -4.8221313e+00	  -2.5029774e+01	
  -2.2454213e+00	   6.0176335e-01	   4.5213699e+00	
  -1.1491562e+00	  -1.0126546e+00	  -3.0404104e+00	
   3.4681009e+00	  -3.2094831e+00	  -4.1689725e+01	
  -5.7440670e+00	   2.8518559e+00	   5.8402489e+00	
  -4.5615335e+00	  -1.9036740e+00	   1.6224857e+01	
  -2.5400471e+00	   2.6771987e-01	   7.3938437e+00	
   4.8252541e+00	  -1.8994598e+00	  -3.6764365e+01	
   8.4019390e-02	   3.7626713e+00	   1.0335752e+01	
   4.9294090e+00	  -4.1593749e+00	  -5.9834108e+01	
  -2.7624327e+00	  -2.1862911e-01	   4.2864371e+00	
   4.0086944e+00	  -3.8265192e+00	  -4.9776387e+01	
   1.4563537e+00	   2.1101758e+00	   6.6303943e+00	
   1.0319627e+00	   4.6966354e-01	  -6.0524957e+00	
   1.4611990e+00	   4.4890779e+00	   1.7622091e+01	
  -1.6870153e+00	   1.7581883e+00	   7.0944799e+00	
  -3.0057590e-01	  -2.2305863e+00	  -1.0558641e+01	
  -2.2325117e+00	  -3.4178724e-01	   4.0099376e+00	
  -5.2024392e+00	   1.6270342e+00	   7.7856937e+00	
  -3.0837544e+00	   1.2154891e+00	   7.3181868e+00	
   1.2701154e+00	  -4.0340019e+00	  -2.7954173e+01	
  -8.1591349e-01	   2.4107042e+00	   8.0108360e+00	
  -7.7839645e-01	   3.5447296e+00	   1.2567952e+01	
  -4.8600870e+00	   1.7708943e+00	   6.7786948e+00	
  -5.2870144e+00	   2.0849725e+00	   9.8265427e+00	
   4.4778531e+00	  -4.0330382e+00	  -5.8497161e+01	
  -4.0042616e+00	  -1.1413532e+00	   1.1601396e+01	
  -4.3011881e+00	  -4.4577187e+00	   1.3461455e+01	
   1.8614607e+00	   2.8955950e+00	   9.7802370e+00	
  -4.9711688e+00	  -3.1427263e+00	   1.7931960e+01	
   3.2991700e+00	  -1.5704613e+00	  -2.7077473e+01	
   2.8220550e-01	  -4.1967987e+00	  -2.0607611e+01	
  -3.0933443e+00	   3.1865402e+00	   6.1454049e+00	
  -4.4607928e+00	  -3.3915867e+00	   1.5630027e+01	
  -4.5416519e+00	   2.8049269e+00	   5.1178106e+00	
  -5.4542170e+00	   4.7010904e+00	   3.7378911e+00	
   3.4838292e+00	  -1.2383231e+00	  -2.4084241e+01	
  -5.0614974e+00	   3.0372509e+00	   4.0893165e+00	
  -4.6024812e-01	  -3.5076655e+00	  -1.1952598e+01	
   4.2398710e+00	   3.8094102e+00	   1.7363350e+01	
   1.8411555e+00	  -4.3747290e-02	  -1.0772100e+01	
   3.6206067e+00	  -3.4423154e+00	  -4.2957701e+01	
   5.8211140e+00	   1.8043729e+00	   9.3718583e-01	
   2.4929416e+00	   1.1571998e+00	  -2.6771726e+00	
  -1.5303975e+00	   1.0681526e+00	   2.0502402e+00	
   2.4512441e+00	   2.7107644e+00	   6.0282012e+00	
   3.6578350e+00	  -2.2660356e+00	  -3.5854051e+01	
  -4.9385214e+00	   4.7515262e+00	   2.3146909e+00	
  -5.1694490e+00	  -4.6633712e-01	   1.5897158e+01	
   3.2780032e+00	  -7.0323864e-01	  -1.7692872e+01	
   4.3802849e+00	  -7.7381776e-03	  -1.9118957e+01	
  -1.7549975e+00	  -4.4227050e+00	  -7.7433099e+00	
   2.2157349e+00	  -5.7267353e-01	  -1.6627091e+01	
   1.2531419e+00	  -2.6366800e+00	  -2.3002681e+01	
  -3.6541356e+00	  -3.0118210e+00	   1.0453055e+01	
   1.7837651e+00	   1.1877079e-01	  -5.9315637e+00	
  -2.0505820e+00	   1.3921064e+00	   3.2862423e+00	
  -9.1301650e-01	  -3.6307975e+00	  -1.0151514e+01	
   3.7131580e+00	  -2.3638883e+00	  -3.7009396e+01	
   2.5092900e+00	   2.1837031e+00	   2.7570146e+00	
  -2.3952948e+00	   8.4806796e-03	   5.6437918e+00	
  -4.8083513e+00	  -3.3857398e+00	   2.0566700e+01	
  -1.7894609e+00	  -1.3723762e+00	  -8.0602638e-01	
   4.3698699e+00	  -3.7929526e+00	  -5.2471388e+01	
   4.5642308e+00	   2.1931141e+00	   4.4000674e+00	
   5.7657464e+00	  -2.2742918e+00	  -4.9066085e+01	
  -7.8801061e-01	   1.7910189e+00	   7.2523414e+00	
  -3.7224585e+00	   1.7682192e+00	   6.5632400e+00	
  -1.5451408e+00	  -2.3885247e+00	  -3.4430392e+00	
  -1.3605058e+00	  -1.7119708e-01	   2.3419802e+00	
  -3.5938885e+00	  -1.7515306e-01	   9.2145494e+00	
   3.9900104e+00	  -9.3410836e-01	  -2.4365178e+01	
  -1.7658501e+00	   3.6910758e+00	   9.1398031e+00	
  -8.1253226e-01	   3.7484752e+00	   9.2730547e+00	
  -1.9464092e+00	  -1.3528447e+00	  -6.2915335e-01	
  -4.2084361e+00	   8.4759921e-01	   1.0315952e+01	
  -3.2650189e+00	   3.0545169e+00	   7.1074979e+00	
   1.4612356e+00	   2.4722940e+00	   4.9649909e+00	
   3.3577256e+00	  -2.9664369e+00	  -3.6900917e+01	
  -3.2067146e+00	  -3.1579941e+00	   4.4368479e+00	
  -5.7171424e+00	  -2.5373481e+00	   2.4300241e+01	
   1.0709253e+00	   3.7311173e+00	   1.3687348e+01	
  -4.1386313e+00	  -6.7105804e-01	   8.9634362e+00	
  -4.4065854e+00	  -2.0393544e+00	   1.4731646e+01	
   1.2265378e+00	  -6.5899760e-01	  -1.1232998e+01	
   2.6516541e+00	   8.7531656e-01	  -6.9856432e+00	
   2.8160153e+00	   2.1494854e+00	   1.9648411e+00	
   4.6115177e+00	  -3.2191585e+00	  -4.7709655e+01	
   4.1731207e+00	   3.8981386e+00	   2.0850937e+01	
  -2.6974107e+00	  -1.4554313e+00	   3.0492668e+00	
  -8.6322198e-02	   4.0139326e+00	   1.2060701e+01	
  -1.5543216e+00	   7.3340872e-01	   3.8782679e+00	
   3.1792945e+00	  -4.8544751e-01	  -1.9585531e+01	
   3.6547758e+00	  -2.1262084e-01	  -1.5099333e+01	
   1.0247922e+00	   2.3668400e+00	   8.5494600e+00	
   2.1583940e+00	   8.6126240e-01	  -3.0714644e+00	
  -3.3035215e+00	   2.2669735e+00	   9.5709023e+00	
  -3.4562190e+00	  -1.0767035e+00	   5.9861187e+00	
   2.2316471e+00	   3.8615691e+00	   1.8163980e+01	
   4.6804782e+00	   4.6027049e+00	   2.8831235e+01	
  -2.9625462e+00	   7.8015943e-01	   7.3196121e+00	
   4.1504338e+00	  -1.7526302e+00	  -3.0205280e+01	
  -4.4884770e+00	  -4.5775493e+00	   1.6099421e+01	
   1.6643972e+00	  -1.0344150e+00	  -1.2501846e+01	
   5.3828240e+00	   2.3017948e+00	   1.8609085e+00	
   3.4568333e+00	   1.0697211e+00	  -5.8801688e+00	
   1.3213464e+00	   2.1898957e+00	   5.4183289e+00	
   8.4998880e-01	  -2.4900448e+00	  -1.8512832e+01	
  -5.9317754e+00	  -4.4666197e+00	   2.9765263e+01	
   1.2387089e+00	   2.5905480e+00	   7.1239910e+00	
  -3.0214854e+00	   2.8593152e+00	   6.0805535e+00	
  -2.3008069e+00	  -4.1536645e+00	  -2.7647930e+00	
   2.4382844e+00	   2.6615163e+00	   9.6562181e+00	
  -7.0544214e-02	   2.7985130e+00	   9.2184846e+00	
   5.6066713e+00	   2.9169971e+00	   1.0337174e+01	
  -5.3816016e+00	   3.1447901e+00	   4.5623818e+00	
   5.1260256e+00	   9.2059107e-01	  -1.1277985e+01	
  -2.8042875e+00	  -4.8700833e-03	   4.7051234e+00	
   5.3301511e+00	   8.0302613e-01	  -9.7542798e+00	
   1.7270689e+00	  -3.7534262e+00	  -2.9759319e+01	
  -3.1717444e-01	   2.9098066e+00	   6.5381465e+00	
   3.4512643e+00	  -2.3245303e+00	  -3.4503663e+01	
  -5.9010685e+00	   2.8036198e+00	   4.7772243e+00	
  -4.2297234e+00	   3.6661839e+00	   6.9694401e+00	
   2.2286695e+00	   3.0784258e+00	   9.4993448e+00	
   4.8140613e-01	  -1.5870726e+00	  -1.2639505e+01	
   5.4843697e-01	  -2.8328901e+00	  -1.8541898e+01	
  -2.0666528e-01	  -3.9369185e+00	  -1.8915695e+01	
  -4.6891817e+00	   3.0343431e+00	   6.9471362e+00	
   7.9727056e-01	   1.2211072e-01	  -3.6658277e+00	
  -1.8247764e+00	  -5.2653077e-01	  -2.8687544e-01	
   3.8771274e+00	   8.4738178e-01	  -6.8721921e+00	
  -2.8990845e-01	  -1.8749983e+00	  -9.4791426e+00	
   5.7552382e+00	  -2.9589617e+00	  -5.2309639e+01	
  -5.2481559e+00	   1.3774388e+00	   1.0162526e+01	
  -3.3593184e+00	  -1.4511914e-01	   7.7070998e+00	
   8.3966570e-01	  -3.9734189e+00	  -2.8469776e+01	
  -2.4681056e+00	  -4.3662741e+00	   2.2633748e+00	
  -1.8025591e+00	   2.2209836e+00	   7.3562310e+00	
   2.7513898e-02	  -2.5763199e+00	  -1.4290826e+01	
   4.8182326e+00	   2.0192032e+00	   3.6676298e+00	
  -1.0161642e-01	   4.6984945e-01	   9.8438089e-01	
  -5.3415585e+00	   2.6925375e+00	   5.3783830e+00	
  -3.8809889e+00	   2.2911600e+00	   6.4572063e+00	
  -1.0896463e+00	   6.0780634e-01	   2.4432865e+00	
   1.8038163e+00	  -2.3125086e+00	  -2.5239795e+01	
  -1.3820738e-01	  -1.5366427e+00	  -1.0048897e+01	
   5.2440198e+00	   2.6405146e+00	   6.2488302e+00	
   4.7920515e+00	   6.0403531e-01	  -1.2493067e+01	
   1.9211347e+00	  -3.8496988e+00	  -3.3722289e+01	
   3.9765835e+00	   9.4708994e-01	  -7.8678323e+00	
   4.3533603e+00	  -8.3486488e-01	  -2.7121348e+01	
  -1.7564330e+00	  -7.1579761e-01	   2.1699491e-01	
  -1.2509375e+00	  -3.7524135e+00	  -8.7876243e+00	
  -5.2616161e+00	  -1.5950100e+00	   1.9800328e+01	
   9.1890297e-01	  -1.3665388e+00	  -1.5337117e+01	
   2.8130191e+00	   1.0387138e+00	  -3.7254749e+00	
   4.9292340e+00	   1.7393114e+00	  -7.9204096e-01	
  -2.0488749e-02	  -2.8490459e+00	  -1.3477681e+01	
  -1.9003244e+00	  -3.4929661e+00	  -3.5514740e+00	
  -2.9422211e+00	  -3.7682543e+00	   2.5075358e+00	
   4.3148929e+00	  -2.4256533e+00	  -4.1338956e+01	
   6.8600856e-01	  -4.6518748e+00	  -2.6678982e+01	
   5.6093086e+00	   3.5018180e+00	   1.9599923e+01	
   5.1418073e+00	   2.2752227e+00	   2.0952252e+00	
  -1.0605984e+00	  -8.7070559e-01	  -2.2916248e+00	
  -5.0959987e+00	  -3.5394096e+00	   1.9684175e+01	
   5.6604862e+00	   4.7683569e-01	  -1.4699142e+01	
  -1.5289453e+00	   3.0742826e+00	   9.6652673e+00	
  -4.7336069e+00	  -1.3669077e+00	   1.3064695e+01	
  -3.0434832e+00	  -2.6704144e-01	   7.7310863e+00	
   4.6422249e+00	  -5.1246404e-01	  -2.1435662e+01	
   2.3240876e+00	   2.1228070e+00	   3.6408687e+00	
  -3.1205032e+00	   3.0814819e+00	   9.8057955e+00	
   4.4991522e+00	  -2.7862521e+00	  -4.6967795e+01	
   2.7288034e+00	  -2.0113832e+00	  -2.6449724e+01	
   2.7055956e+00	   4.8030885e+00	   2.2158721e+01	
   1.8860038e+00	   2.0416099e+00	   3.2682632e+00	
   2.4609530e+00	  -9.9359712e-01	  -1.8602409e+01	
  -5.9462979e+00	  -1.2306572e+00	   2.0614679e+01	
   4.0218967e+00	  -1.6800404e+00	  -3.1921647e+01	
   1.4601689e+00	   2.3330023e+00	   4.6494000e+00	
  -2.4666598e+00	   4.2461095e-01	   6.4489398e+00	
   6.9531857e-01	   5.2835495e-01	  -4.4356233e+00	
  -4.6643955e+00	  -3.6219756e+00	   2.0026156e+01	
  -3.3318021e+00	   1.8437778e+00	   6.5583335e+00	
   4.2691361e-01	  -2.1212684e+00	  -1.6366350e+01	
   1.1926582e+00	   4.2003666e+00	   1.7786537e+01	
   4.6374805e+00	  -3.7628257e+00	  -5.2745044e+01	
  -4.1930591e+00	   2.5687334e+00	   6.9647878e+00	
   5.9434812e+00	  -5.6332388e-01	  -2.7830148e+01	
  -3.3014248e+00	   3.8816588e+00	   6.5288312e+00	
   5.4788470e+00	   3.4930009e+00	   1.5794381e+01	
  -3.9985683e+00	   1.4956856e+00	   1.0054882e+01	
   1.9719324e+00	   4.7320090e+00	   2.0862285e+01	
  -1.9800646e+00	   3.6396880e+00	   9.8292327e+00	
   1.5885375e-01	  -2.6695200e-01	  -3.3351541e+00	
  -4.6872331e-01	   4.0671221e+00	   1.4946745e+01	
   1.9321641e+00	  -1.7473446e+00	  -2.0806315e+01	
  -4.4793266e+00	   1.3684364e+00	   1.0901130e+01	
   5.2433120e-01	   4.3570637e+00	   1.6054350e+01	
  -4.4110199e+00	  -9.5933686e-01	   1.2627235e+01	
  -9.7817195e-01	   3.8573620e+00	   1.0849610e+01	
   1.5511004e+00	   1.1703015e+00	  -2.4946003e-01	
   1.2967615e-01	  -4.0975300e+00	  -2.0336204e+01	
   5.2173319e+00	   2.1962023e+00	   5.2911202e+00	
   1.3500790e+00	  -3.7333931e+00	  -2.8586494e+01	
   5.9437012e+00	   3.5319833e+00	   1.6767196e+01	
   5.5241824e+00	  -4.4911476e+00	  -7.1730090e+01	
   1.5409524e+00	  -1.3816129e+00	  -1.8126183e+01	
  -3.0609379e+00	   3.7328022e+00	   9.1352989e+00	
  -8.1385306e-01	   1.5257706e-01	  -2.2925100e+00	
  -9.8097973e-01	   8.7033100e-01	   2.9462636e-01	
   4.8919735e+00	   2.0076767e+00	   2.2260345e-01	
  -4.4777254e+00	   3.6298109e+00	   4.3126415e+00	
   5.8142524e+00	  -2.9021201e+00	  -5.6114716e+01	
  -3.3094239e+00	  -1.1473241e+00	   8.0187158e+00	
   2.6797408e+00	   3.0069123e+00	   1.1915511e+01	
   4.2856502e+00	  -3.7694759e-02	  -1.9776878e+01	
  -2.5104838e+00	  -4.0081147e+00	   3.0649962e+00	
   5.5204050e+00	  -1.0455415e+00	  -3.4782987e+01	
  -1.3224481e+00	   3.9773731e+00	   1.2456572e+01	
   1.3411057e+00	  -3.4752683e+00	  -2.9548547e+01	
   3.3523534e+00	   2.6356216e+00	   9.8487005e+00	
  -2.2801262e+00	   4.7788175e+00	   7.9787386e+00	
   5.6628640e+00	  -3.4362480e+00	  -5.8926535e+01	
   3.7612044e+00	   4.0533208e+00	   2.1273543e+01	
   5.4112470e+00	  -1.4537864e+00	  -3.8341371e+01	
  -9.3264586e-01	   1.9132766e+00	   6.5442744e+00	
  -1.5587681e+00	  -4.2742269e+00	  -5.5944770e+00	
   1.8416654e+00	  -1.4268819e+00	  -1.7265214e+01	
   4.5801964e+00	   3.5859393e+00	   1.9005036e+01	
   3.7846431e+00	  -5.0317813e-01	  -1.9264640e+01	
   1.1796206e+00	  -3.9505342e+00	  -2.6648576e+01	
   1.4151713e-02	   1.6181729e-01	  -1.0830516e+00	
  -9.9370990e-01	  -7.8708776e-01	  -1.2196230e-02	
  -1.2213187e-01	   2.8176888e+00	   8.0303287e+00	
   5.0589737e+00	   4.1530541e+00	   2.4514526e+01	
   3.7201241e-01	   1.7743203e+00	   4.2275458e+00	
   3.4435828e+00	   9.1661170e-01	  -7.1444695e+00	
  -4.8768574e+00	   1.7599084e-02	   1.0487849e+01	
  -4.7917199e+00	   3.6139993e+00	   6.4192642e+00	
  -2.7475788e+00	  -1.3241391e+00	   4.8511585e+00	
   5.3691221e+00	   8.8252555e-01	  -1.1987348e+01	
   5.7064435e+00	  -4.4093759e+00	  -7.2880678e+01	
   2.6631152e+00	   2.3791404e+00	   6.8622901e+00	
   2.0020587e+00	  -1.0461595e+00	  -1.8408015e+01	
   4.3803139e+00	  -2.8323920e+00	  -4.2203002e+01	
  -8.0230690e-01	  -3.3741058e+00	  -1.3476465e+01	
  -2.8746247e+00	   9.6189824e-01	   5.3308492e+00	
  -8.7895488e-01	  -3.6236383e+00	  -1.3559720e+01	
   4.2399773e+00	  -4.9014488e+00	  -6.0414996e+01	
   3.6041081e+00	   3.2503810e+00	   1.0554187e+01	
   4.7056744e+00	  -3.1305550e+00	  -5.1189923e+01	
  -4.3462635e+00	  -4.2060220e+00	   1.8309942e+01	
   3.2900762e+00	  -4.0903395e+00	  -4.8068631e+01	
  -2.3278955e+00	   2.5451137e+00	   5.0047261e+00	
  -3.5932931e+00	   4.2476988e+00	   5.3902410e+00	
  -9.5635107e-01	  -3.9145309e+00	  -1.3091727e+01	
  -5.4017626e+00	   1.2874153e+00	   1.3064827e+01	
  -2.5898094e+00	   3.2644108e+00	   6.2477640e+00	
  -4.9244887e+00	  -4.1141331e+00	   1.9726636e+01	
  -5.5022351e+00	  -4.8040574e+00	   2.9180431e+01	
  -2.3147435e+00	   3.9934693e+00	   8.7188255e+00	
   3.9654185e+00	  -1.7103915e-01	  -1.5588767e+01	
  -5.8692972e+00	   3.1429598e+00	   6.2909482e+00	
   4.2320451e+00	   4.2743227e+00	   2.3186273e+01	
  -1.9089574e+00	  -3.6170104e+00	  -5.5884123e+00	
  -1.6817316e+00	  -3.5751074e+00	  -2.9210848e+00	
  -1.2622496e+00	   3.7372021e+00	   1.0572666e+01	
   2.0458321e+00	  -1.9028980e+00	  -2.0869840e+01	
  -4.3372765e+00	  -3.2890763e+00	   1.4835489e+01	
  -1.2962834e+00	   3.4110609e+00	   1.0511301e+01	
  -2.1857644e+00	  -3.2919867e-01	   5.7045664e+00	
   3.9093319e+00	   3.5392845e-01	  -1.4649166e+01	
  -4.7070142e+00	   4.8624951e+00	   5.9407937e+00	
   5.2639366e+00	  -3.8850769e+00	  -6.3512300e+01	
  -1.0505613e+00	   1.3709753e+00	   6.2368792e+00	
   3.3418156e+00	  -3.6884651e+00	  -4.5835918e+01	
  -7.8732796e-01	   4.0254522e+00	   1.0464177e+01	
  -3.7310178e+00	   4.1928418e+00	   5.9130954e+00	
  -5.0481007e+00	   5.5230536e-01	   9.3659771e+00	
   4.9195655e+00	  -1.7319995e+00	  -3.7286809e+01	
  -1.6524366e+00	   4.1306892e+00	   1.0602933e+01	
   4.5424719e+00	  -6.6030402e-01	  -2.5812807e+01	
   2.9608658e-01	   2.8333753e+00	   1.0162547e+01	
  -9.4708683e-01	  -2.6797526e+00	  -1.0513502e+01	
   4.6680241e+00	  -2.5266269e+00	  -4.2267766e+01	
  -1.4242998e+00	  -4.3883363e+00	  -7.9455941e+00	
  -1.6041931e+00	   3.4626516e-01	   4.1446569e-01	
  -3.3772498e+00	  -1.2844273e-01	   8.0973333e+00	
   4.6341881e+00	   2.9998007e+00	   8.9229727e+00	
  -1.2262398e+00	   1.7718560e+00	   6.0569483e+00	
  -4.2940122e+00	   1.9762362e+00	   7.9023339e+00	
   3.7913630e+00	  -1.4416538e+00	  -2.7492544e+01	
  -4.8822694e-01	   5.5572717e-01	  -1.4670023e+00	
  -2.8903413e+00	   3.1013528e-01	   4.4035402e+00	
   2.4434043e+00	  -1.1579370e+00	  -1.6940307e+01	
  -7.2459612e-01	   2.5125090e+00	   8.3299967e+00	
  -5.6894083e+00	   1.7983294e+00	   7.3836009e+00	
  -2.1398319e+00	   9.1095426e-01	   4.0640138e+00	
  -8.5081146e-01	  -4.2827706e+00	  -1.4341381e+01	
  -2.7304729e+00	  -3.4977509e+00	   1.3390495e+00	
  -4.0785319e+00	  -1.7861512e+00	   1.1361084e+01	
   3.4971318e+00	   3.7315257e+00	   1.5238551e+01	
   5.7241925e-01	   2.8985580e+00	   1.0623293e+01	
  -2.2745880e+00	   1.7341513e+00	   6.4708733e+00	
   4.7438153e+00	  -9.9798192e-01	  -2.7879273e+01	
  -1.6049117e+00	   4.5375306e+00	   1.0690975e+01	
  -2.0517309e+00	   3.5240762e+00	   8.1544603e+00	
   1.3770847e+00	  -1.1098093e+00	  -1.4313506e+01	
  -3.6474162e+00	   1.8048435e+00	   5.5914249e+00	
  -2.0736423e+00	  -3.2721932e-01	   1.8460249e+00	
  -3.8717729e+00	  -3.4915991e+00	   1.2328628e+01	
  -5.0002494e-01	  -2.5959360e+00	  -1.2517815e+01	
   3.6116183e+00	  -2.8178615e+00	  -3.6541529e+01	
  -7.7488858e-01	   8.2013011e-01	   4.2778686e+00	
  -5.0036373e+00	  -1.7680249e+00	   1.4590522e+01	
   9.8126347e-01	  -4.7349782e+00	  -3.2003225e+01	
   6.4802379e-01	   1.0308604e+00	   7.0184849e-01	
  -5.5707764e+00	   4.6331529e-01	   1.3822074e+01	
  -4.0230223e+00	   1.0561103e+00	   1.0777166e+01	
   5.0500338e+00	  -1.3059677e-01	  -2.2438047e+01	
  -1.4083712e+00	   4.9679159e+00	   1.2347872e+01	
